userid,n_status,gender,neu
04a28256b7e3820f77a1e9a7c48df16c,302,1,2.80
0152861dfe53c206ffc69eca66e607c5,57,0,2.75
139690bd10714aaf317d08a0a5786f0c,585,1,2.70
478b4b920252566ca993235db21d9b67,29,1,2.60
26ffabafd5302e85ab474a89755a9507,248,1,4.60
aea3bc29ff1ca7272e3105c6af376cbf,91,0,3.25
d6ea99b2727d19657c6ece8bb5f704c2,73,0,3.05
e56bc004bd416006eaaf970cfd56857c,258,1,2.90
cd3dbfb8ca6a3f1114ddc5c25f103b91,203,0,2.35
bc2af86be9ce3d34af4c9f6b64a33a33,190,1,3.40
0d20e201a17337a4c2786060498b6a36,21,1,3.25
5cafcdd49ea49d2e314ab88b62177281,285,0,4.35
b9f5df91828b7471704ac2c3316dd430,64,1,2.70
d78d56bcb724dfaf1d1f6ae0d38db7e0,31,1,2.85
e36ff544380eb842d5c68f81b34bee03,380,1,2.15
ee4e56f0e58bdb29236cb8bf0b25b04a,28,0,1.95
7eca2febddca503d7b7db369edede71c,346,0,4.25
f675e3fd04fa624afbe3746c5838463a,175,0,2.15
b5a30b0a2f39e5bc705d46f9e584c6ce,6,1,1.00
abf365cf3f6c7ffb23cfba2adb55bed6,32,0,2.10
e22b10c346b36f6e61c793769e46ab5f,64,0,3.05
359d0fca70e1121a5a52bf93e830b3a9,412,1,2.60
be859874c6c5422543ac3605886250b4,29,0,3.00
1fe31545ffa59366f6b7d135b9a6989c,49,0,2.10
cb3bffdad8793d5afd50dc0d892f0cde,175,1,2.50
6b56162c8902cd431cf293cba611c26f,6,1,2.80
8a4d6485fa70bae5260485d37747e258,49,1,2.10
2c266f276bdb9b0948252b5ce73c9e88,64,0,1.85
b2502c03ffa7f31185bf0ad028f9b881,10,0,2.90
65cfb9f7ecff45c9dae88b9339b16b1a,17,1,4.50
b6a13733a343205faec0ff9c669f9092,194,0,2.35
215624667f00e0603d79a1d4c0b47dcc,41,1,2.30
d19f384f96f70cb42ad7bb7416c59638,105,0,2.50
a5cc23e767a623f7a12b4131a2492cdb,428,1,2.05
e6e03c667ab5d75298d1e94233db4a81,273,0,2.35
0937dedf190b6e51a8798ac351ff5cd5,240,1,2.40
5fdfda2f033efe7ae8aedd917ec151c1,50,1,2.90
1ec580fba12f2d930cbf0fd5b0404cf8,30,0,2.85
7f17084131d792a71ddc9e9ddcd99dbb,120,0,2.95
7d22c8c9a3fecf137bd9ddfdfde6ab61,17,0,1.55
f9f576222e1ca36030343bbb52dc1737,181,1,2.42
e15614c9cfcb11134597f3538f7f6719,67,1,2.85
808242668c871dfd4a62d7328706965f,168,1,3.00
e8f5f0135cc94482ef6b57aeb04a1862,24,1,1.95
8b43b4d41a1b8e23d3ee8cfc05414154,46,0,2.50
085e91849aca7b3a55b4427ab89137c8,47,1,3.90
c002f2bbf37f5cb89ba15867d238cd7d,81,1,2.60
72ea3c7d7dc9dd6d137216fdcd6e90bd,57,0,1.90
70635ab421141c61be08c4416a875aa2,146,1,3.00
9921ac781b26ca0647b3aa40d422fc60,182,0,2.35
1293785c193dbb97fdedd2e5d3843624,372,1,2.90
3c44efedd22c04b5e0dc568abe7df93e,35,0,3.10
b8c4396ca5b328189194205db1751ee6,74,0,2.65
f2428a9b0897e2178d783a20fde3d15d,126,0,2.10
eccb4757d757afcc6e4138b292620719,84,1,3.85
0f5824dcabcbbc7cc622e502f510aab6,210,1,4.75
b2f5e1b7e0ea300dee534abe79ee17fa,134,1,2.90
847be80ead1da3fab9c21bcd52138dc0,179,1,4.20
7f26d3557d19312feddd505f58f8b49f,15,0,2.00
2190f7b2d3aef0ada3e0319e4419622f,175,1,3.45
235826838e3f92b0493adfe0065e80bc,140,1,3.75
445e640ba9e9f235a77e75d8092a24eb,34,1,3.95
cefc07e296460c7e794b0ce4c9376a8a,118,1,1.75
acacabd93c8507f9002834a64134accd,21,0,3.25
2372ed6ebb0a37543b533dc3c8af106a,189,1,2.95
005b3ef658ec76b772ddd94061a9a150,37,0,2.45
41f41ef5dc9549f70fab710c8d42bfa1,82,0,2.90
9d01bd1a1c1808a79e1c932677831593,93,1,2.60
2f09855acb0d8c5e455741db672135ef,129,0,2.26
5093507b6b861d0492ca92964b1d8576,6,1,2.32
fc8621e20aee0b5cc77d265ddaa765c4,46,1,2.80
8a11120f8e98549a8d9b7b6b6c2684c3,56,0,1.70
24efc477aa3e9e2a1baeb997cb14b5cd,44,0,2.95
1097f7486875a447bce9ceb74aabde12,41,0,1.80
847cffba343f9fd63c6fd70b25e0a23d,53,1,3.80
caee2a7988923f584b8a96fd0fc0553f,12,0,2.90
50bc5e0d64738291c560f13ffcc3dcf4,1259,1,2.70
b34890cf2eaa779e0cbdb52e1886fc7a,66,0,1.90
6da11bcb454b0bdd2801aa0e71637dd0,214,1,2.85
42ac9c038da2aec48f2beadd5cae8893,78,1,4.15
6aac17bfa86679b99a308f9a04dade73,71,1,3.65
df34a27f2f6cb5a2c19ec39f6afd047a,267,1,2.20
f70db60f047539a6969bfbb5ae181f3c,52,0,2.05
6d5f62c46b546e3ecea44b8d63cd06e4,364,1,4.30
a7c97712c49a0638c0bc6c50e9676549,94,1,2.45
10510efb22886fc11b5854cdba30aec2,19,0,1.70
30c24f83e965abfae003fd171b574536,26,1,2.30
2439ee137a1d042194d233f3db009b99,32,1,3.80
622cf94a639e94e2689e5b293b271f69,178,0,2.75
7bc9ca13404a1c53c71f3097937c92d9,24,0,2.10
3d990aba0a122be41c109b502c4cbd26,128,0,3.30
b0e62af813f1dd46a71b00e7cbb291dc,55,1,3.05
4702570edd44139fb6ea24b3e02ff828,208,1,4.55
2d8931e81f1c8d03183b187551ae5f1c,58,0,2.00
3b3864a060395915f72be1cb2ddd5de9,40,1,4.25
6e8358ec6eb3790806106c31c493b4aa,51,0,3.10
e73d96c05ac9bb60980e35b046b1c12f,15,1,4.00
2a5fc7792b3e2a4c253057fdf618125c,171,0,4.00
1774f54cd2cea4bf1ea1de3537fa755d,13,0,2.30
f2b97091c999c37e3035ed3474f461f5,592,1,2.70
ac22d5e9848f62aec2a95e6077fc679b,311,1,3.25
b4797e4acf31f6bb59d1169e2b1c1adb,112,0,3.25
4fdd76570f981bb59507753a7e1fe1de,46,0,2.95
0a109d4e147a228dcbbc600c628f494b,44,0,1.90
882b7483b663493c80eb2fd3b0c71fe6,303,1,2.90
b7cbc7093f448cca6ff6cf24fbca94d5,183,0,3.15
734577ef3e07a4f5dfd75544ca2e1a73,146,0,3.85
2c664e60f7a30d1df646d4359066ebdc,166,0,1.90
822b3d7ff94aab5c0a5654eec4279a6b,287,0,3.65
e8a9084a63571b8d3639ea87ac6d632a,55,1,3.90
3bdc1fdbbc2832f9074831f74fb90d6c,129,1,2.15
07257430b296803f1b4c5dc187e3bd41,322,1,2.40
7942a5c3eba2715ea12a292c85b63825,31,1,1.20
4ac5360d1199e602f099b3dd874490de,35,1,2.60
3f9634613e63082cd2bc1f3339c5c824,6,1,1.55
39e041aa812006a555555a34440f3bd4,52,0,2.00
fce8afbdf69b2d3a36fc045bdf8518c6,120,1,2.20
95bfc7c026b4daaf66835da0db08f1b7,469,1,3.25
cc9f6c4e851ba1cc8edd77104343cc64,22,0,3.35
133e8a0b1177b7831c39c62f62124e51,104,0,2.79
153286671094d24d6b42c45443c353b6,169,0,2.45
0979f000e868a662e1b1ad94ac82ee12,81,0,3.50
ff32d0ecdaa0d4557132f4b79868b342,52,0,1.70
b29b8d079fe3da8a747c448fb0714378,42,0,1.30
e806d895d1aba367e9648a89568f8815,36,1,2.90
5c58050bf237d2025bc95b762b4512c4,140,1,3.45
988ff5e192a037932efe479ef5644513,982,1,1.50
60eeac3b3345ef5b8dc0e9f352cefb3a,235,1,3.45
8c757ac7d3fb29cadc4ce559c3bb76b1,344,1,1.80
7abf4f280db77c90ee5ebcc50b7789dd,365,1,3.90
e3fd507011047b66f59975b6598f3861,402,1,3.53
f54d8b24cb8b22d7709f24893fb1e7aa,25,0,2.85
fe4d366bffd3ed7c0d727d9a6098dcf5,75,0,2.30
5b188347e873a1961a009535c60e65f2,89,1,2.89
ef12fc1885ec6d27666a91f0cf2817a7,8,0,2.45
2b26043ef63ac3848dbb1697b40625a3,199,0,2.05
14bca84bbe1cb40b5e79e7967125ffc3,83,1,3.15
81289635abf67ca4fcbf2346fbe1eddf,443,1,3.75
f356d675171e2cfeb99ae2b25fd50987,79,0,2.50
85f8305c6e1e172eff5fc08549a79192,76,1,3.35
9983ae30d7cee11f3bb5c7f9f26d5bdd,43,0,2.50
336044db7791448b90c15121165b3af4,155,1,3.25
334d7de628b3db62e4e84278f5007cc6,133,1,4.20
f96fa800280dfda9e49c63be75470820,79,0,1.80
4ac0e20a763435b286e36eaa56315c47,421,0,3.55
1c67d3fb6dd12da8455a97ff13e02996,291,1,3.50
189c6990e26332156809fddbedf5e48e,507,0,2.00
0be75c09544fcee5fb7de8e97aa50977,333,0,3.95
036ca5b587b357b4db117c1e3177a352,88,1,3.10
74bf99a74b2bcb9c6578688d84787b94,20,0,2.80
c2b03f79f8ba8837c77585fec2ce670c,36,0,2.70
c3cffc1a018b58ee3499c16127b1dfaf,95,1,3.40
402fe7551277375423c13e222ea7f8f7,9,0,1.80
fbcf53883411b87ec14110a68dbdc0f0,85,1,2.15
bfd862288348463423ef6092d484f9d3,37,0,3.35
34668d63f6cb5775a3bfeb700775d8bd,54,1,3.00
24cbb446f719123ba16bf104234fb5b0,303,1,1.85
9c3e2542c9a2c3887d3346c0ddb0026a,19,0,2.80
33feb0ef7c4f950c5ab9f9b8dc0c324b,209,1,2.50
c992bab52555def87ee9823ef49163af,137,1,2.05
1289a6c100b0beb8742080f7778ebad8,216,1,3.37
322907498301cc331ebfd54b20857e0e,26,1,2.35
7ce2c033f879798ca070f82bec3adc5c,103,1,3.60
9b696302269ff028c601023051e78279,119,1,3.50
fe61dde2a6cb68d47d8a10d51de923e5,334,1,2.05
08ecc25a5810202362120bdace63842d,8,0,1.65
f8495bca52df4dbcf7f4f937526b82b3,119,1,4.70
0b2ffd994e0b3504d69d278597d475c4,392,1,4.20
31ff00fd2736e74efaff7d41adeb0d9f,170,1,2.15
5bcfa45d5234677a09b7271430e0504b,198,0,2.55
7326485b5ca5a28d452bf4d38ff2df5b,96,0,2.70
c21d9de920d196d9e88e49d713817f0d,30,0,2.89
aec8f8d5b9f9c74965b99cd3ce7bbd6f,58,1,2.95
f380544f148112a95488d3a09480f6d7,212,1,2.05
55451ff3a6d37dbe222e83cde697b882,66,1,4.40
4e5bc97d95f3aca05d420bfd4e3a2639,129,0,2.20
1f807af554e177dc86a2322fb7f37279,108,1,3.45
76ebb0b4020abc26668623c2474825c5,177,1,2.50
85dee3029c0e5da566355586e56a0892,260,1,3.80
28b50154278ce4d3969805e7610c904e,257,0,2.58
de1a7bd1be6f1d6fcee5aa4d13a81498,729,1,3.20
788d399b375f92ae5730720d4a44c279,323,1,2.85
ce8a92c7b7aae00a807dd5a75a229b07,94,0,2.30
80d244ac91a8769a5d24cbc5ff10ea84,40,0,3.00
45aead7540d322d9357c98f146c9b8e6,115,0,2.05
0569fefc6763bdce981bd724b1419f7d,7,1,3.75
174d86d681484c0c140bd089a2162bcb,331,1,2.90
63e48a1cb8b06d422676ed66776d16af,254,1,4.00
5e4b7071f0dad5a65e4d67c065b27d12,235,1,3.00
f818f26bc256621b722bd1118f4e24e4,40,0,2.45
9f4e1668b6f0b03c3cc60961b38c4769,129,1,3.85
6995dc422573d23210274c0dfb3b2dd5,53,0,2.65
f236fac5978c7209334b9c81e972008d,214,0,1.60
76e41816c4b798f1de669969dadb4944,26,0,2.90
10267325c62328f9305fcac25f124079,38,0,2.75
8a3700f573101116617ffbbcce82b695,43,0,2.55
8dc709978664fe2d29b71a2ba21f4759,13,0,2.00
c10ea191982e7933009973f03d2f1133,427,0,1.35
b6007a73eae64b2d3aa6ab2cc21b5cdc,130,0,1.35
0d542ca617208fa471dbf4ace9020a5e,68,0,2.05
1d1797629f7a2abb984270819aaa81cb,220,1,2.90
e4f2c3f9b0a5f9fdf1a03b66786bc775,67,1,2.45
8117cc6e2d23e4ee25fc7a714f28e131,126,1,1.53
252ff560704dffb26f0b8cc563cb6162,152,0,3.50
fb99a99b6b734597bf7777ebdf2d5e5f,159,1,2.20
dee1aee950391c3678f9ab51b1bab2c2,87,0,1.60
f286c663185fcb2b88192fff0d31ea7b,103,1,3.85
36360b5d8a2953485ba62da3780e484f,195,0,2.00
556f89a359e16a02a2e979cfe2d021ac,279,1,2.55
3416e6ccb1a841127299953f823efa0d,73,0,2.70
915ebaf1f280e8fe20c6a5166db879c8,149,1,3.22
83996443c81e801f421fcc2871ff2ba2,138,1,2.89
d0b80cf115ecf3cbda84352d3ac3b3ed,207,1,2.80
455a1c8a441e3a0adcc72555d4cebec8,319,1,3.30
a1145ca3f643e47a78e4dbacd8028b92,162,1,1.35
1b1b6c7a192f9fef1862b9c4e1906487,158,1,2.00
285b425b7928589b1c8e2793f4ac7211,22,1,3.05
ad8c84644631826298d53335d18e4f9d,35,0,3.25
ccba2139b0a40283f097dcc7d599901c,24,0,2.70
12ebffd07ca60c0cd74155abd537ee0b,171,0,2.35
c29ae4b2f8e89ae57c884ce01b1ebc01,12,0,1.85
4a89af36b986d970d0ed1d34235e7d12,156,0,2.00
8436ecbb518aa2f46a83a8756276944b,105,0,2.80
60967d4c320e6e27a09693527c89777d,60,1,4.45
165fcdc834d2a5fb6662eda3bc046b4e,325,1,3.45
3652f2ecc9ac20506bb35e1ff93b4c49,38,1,2.20
9962aa56286959fb14efef27b67b38e6,95,1,2.00
70e43f639345827419f5a7525b5f6bf4,270,1,3.20
20342354d015d22974cbbb9299a4c6af,136,0,4.35
13a2236e6502ca64e35501cfcf2ab0f1,187,0,3.40
db330cea9e2950b4ab46dedf396b5c87,14,0,2.20
30d7980892664445a3d8ee6f7f8e9d45,112,1,3.00
fe6cf91aaba5807e28c07a3b50f08399,393,1,2.05
5f0c81eb8d88669c3cc8285b98bfdcaa,96,0,2.25
542c65860b451f3dacc865caaaf9d896,20,0,2.40
841cd23a2511b1423a1edf26f699236e,187,1,2.30
6d12d6ec7ac92bb3a96d4cb01231191b,133,1,1.70
a53ae2027502f033b21d2b6738981a33,12,1,4.05
a5b6305ed218b74c1b150a929405f9b9,153,1,4.60
43d5c585bfeb31aa138b23e5f1997931,87,0,3.85
bd5c7f872f1cf0e55f13a60080be657e,192,1,3.40
ca4f2ffbc6c0242f49a9e0ebf31ad99e,82,1,3.95
732b59ce6126ebd1a92980507695d176,47,1,3.95
6b9ea5e243032da02a5f2ced2b3f7a1d,13,0,3.80
489b423ed9cf5a600f354bd15c2a3215,35,1,4.20
66d42cc7c6c5d2218f4e377536ffd0a8,41,0,2.35
ef7576006c017f26f50c625d6bb86e7d,208,0,4.70
d29653135aea08577c5345ccbfb07878,84,0,2.75
97fa067e7578ce8635eb25a148fbca25,182,1,2.83
7521c225564a4334b12fcac7142e0308,319,1,2.50
2a6d3c310b79ffd72e922edfb163bab2,199,0,1.40
a909573c57646004024da40c74e6df7d,500,0,4.45
4a19b0e25571ea38fadf078780cd3008,78,1,3.00
3d184e4dd57457975a8a654572cd710c,55,1,3.65
e7b9e60d8c63c7578015ddd1e4b4508c,183,1,1.80
9cb88a18f86351f3180e7a1a24f0bb7a,28,0,2.95
2ad4e5dfcbcef8ef0c71d0cf0e0dbb6c,70,1,3.70
be4814aff07fe7ba93bcaf26082908d4,195,0,2.15
ec3cc143280b88a0c6bbfa4262bb7e55,50,1,2.15
8a5856e592e89a35df483774555a7479,142,0,3.00
277b7ae20e158fa6de5ef7b9a0da0a24,44,1,3.45
3ad2f16c00951e7e915470f27e18597a,166,1,3.55
f4128446bd18a47508454dfe7aaf8565,160,0,2.95
55e00044828a7d93c38138f0fa324fb4,152,0,2.50
6cb3612f4bfc0a25fbe0982be6bc6b4e,49,0,2.15
919fc7935c60bc90c3f712c566bc600d,771,0,2.55
8f0f5075c3885c04bc214629a3595da1,38,0,2.50
9dd37338d3e3797ce083d5bafe222e32,324,0,2.55
c8d79a6941ba22c20a3c46d5b259b95a,31,0,1.00
6b24884df48534a6c5069685aabf593e,97,0,1.60
1d9357896582491e692740a4b2789660,69,1,3.45
01b9aac4f35dd738d266e603dc2c97d7,9,1,1.75
4b6ffb005dcab7121d82b6e0c978b610,344,1,1.90
65ec3eb3cc6bdaa94a383cf961da01de,271,1,3.85
c2963b54bace052df9be2cc8a58c529a,58,1,2.05
1e0dd7c674f93f2150162bc5340df55b,336,1,2.35
6f811f922366f51ab63185a48187c6f7,159,0,2.10
2749d3894e1f629ef0f8109796e5a56d,326,0,3.68
48970062248e1737e35390c4e30a7330,8,0,3.45
4fdf69adb02fe31ecfacddfb75697f09,299,1,4.25
a4ec465f545dd8e93fce74fbfd072502,370,1,1.75
c64d14cd67677c8344036d79787aafdf,49,1,3.35
2bc23ee6016d583d4d97076cd4a7b2c6,165,0,1.90
8d94a3c039e409f3adbc4ed572cdd1b9,195,0,3.15
64a354c0344d9e8f4a215e07ca9eecf1,10,1,1.70
f3dd04f00c50fe714d5d5256ce3a4e08,31,0,1.30
a8947b677816cc11616e629f5d2eca7f,45,1,1.75
cf7f4b1b81c71314598ddcdfd4a5bd5b,220,1,2.00
a44145f6c1c2087c86d05e17521e4732,22,0,2.05
49934b9e3d8b7dacd5a63b16a7376a7b,130,1,2.70
283b71adaed297c7531aa900dd84be14,417,1,2.85
2778bd6d228883f840b57291b11d73e4,291,1,3.15
2fba0f9dccc84f3516d8b553426af527,554,1,2.74
54c92ef4a0c0651086507c403d98e71a,650,1,2.60
be412c8993b9dd923edce22b03eca693,262,0,2.15
23861ba1a457cd2f875174bfd6c14de4,59,0,3.30
5bf65e5c7641fef58976596ca84ba537,19,0,3.35
a699d1ea962af3ab408ab465226a82f5,196,1,3.05
a1ad83e75e67ee960b2ba5102cff8c7b,90,0,1.75
1a61e3858c3395e57ae0c6f5931bdc2b,193,1,2.25
096087261fbc7ea7491815689244259d,21,0,3.30
c5bb75d5ee4ab29eacb3987e718e6102,72,1,2.90
cabf13448be4ff1a7b3d959161528215,55,0,3.35
0025d972a17afcc29ea4127038f5da87,218,1,3.25
cbff0cd90226c81e9bae619d12fc70ea,220,1,2.05
172b874cd3b0d21aa938d3f1fca8dbfb,886,0,2.05
33dabbce9ac028a9515ef14baf851c5a,150,1,3.35
07da4388053f81de153f8fe471113cd9,93,1,2.15
e101a684bbec17d9acf62ddf8f414cf9,79,0,3.11
01014e4ef6b6acc5319cf90032f25064,185,1,3.30
72eaeb814cea6ef1a08cd9be9286b07a,79,0,1.60
9d23e3bb9ec544a287675d3079ce82aa,122,1,4.35
2e586f9d38a0f0279584c930a2c86d92,172,0,2.35
e0aee49f632eb39d9f9e0e8060653fb1,128,0,2.60
0fe016c8f18e01dbbe8d2e7812bdd4b6,63,0,1.05
ad3fbf2225feaa40aa4a9ced6b2e9ea7,469,1,3.45
03b0131f20697c9db1e076371c0b78b6,40,0,4.00
d4c2d5afd3a3d8ab56bbe130f0dcd8b5,138,1,2.35
a108675e0f66debeb2ef0772368d4698,30,0,1.10
2eb2017bde10013224d74649931e9df3,56,1,3.60
ab9faa3b1c56b043e99d3d2559396539,65,0,2.95
120a4e166c7490ee7fc027228b8223da,278,0,2.10
c05947c648c7e7c28fc059e236f178dd,75,0,4.10
7a6d54c28fddc195ab7af192a41ffb0d,195,1,4.10
7ff6ca48ed8cac152244d8edf5f8e22e,18,0,1.90
391e6b6909c1d8463a97464982f5bc2b,143,0,2.90
849a47e2efd5430c09f4e7aedf9ff6cd,305,1,3.65
6665bcd5e5324938fdbb5ea467fb5e3f,32,1,3.65
a6453667e9223285e78e0b2cb4e97986,212,1,3.25
343844b270eb1e613d2e48186841a1ec,14,0,2.05
5a2104e1bae6bc5464739f71c27cf4a0,294,1,3.65
3158a80041f9360bf1b4a2c2874cd502,137,1,3.61
602671678b05597929fa8a5299e5c5f0,349,1,3.75
6cb15207ff6fa01769eb15f631e74d59,152,0,2.70
9e0fc047e2279df7d86e1d465bef9115,102,0,2.70
d2332003dd23fafdf460f320d9dde5bc,26,1,3.85
4a3c8479ae4b3cb167a6f4b5cc92fb85,93,1,3.10
ee250e44a8daa70fccb626d5f679cfcd,133,0,2.70
fdda08e8ba09d2319af4c8d01733172c,585,0,2.60
e672b27853a54326168482406d5673e8,93,0,2.45
38bd477717360035b9442e6ad8793459,734,1,2.70
df8ea635034a387157a5c5c1bc2f9bcc,114,1,3.05
bafd92596502e771686fe7b4d828a6bd,199,1,3.00
bac2f2205b1a2fb75d3f4d08a6f318c1,51,1,3.00
23fb43cc3a0bd9da26d16bb2f834dc0a,212,1,3.00
26eef7e56cf6ea39a262de8169599ef7,1537,1,3.35
5cb04a7d0c656a736c118868bab3e4c4,30,0,3.70
f60499076882610a3d1c282a3b7a2423,182,0,2.55
8434756d1740fd50da5c940faf2e7038,8,0,3.65
71071e73ccf87a96e43573eff512f8a0,669,1,2.55
75e39280b9d153f972830f4a24039827,12,1,2.95
a342998a6b740a278268a9fe5420804b,85,1,3.45
0edcd8a5c6ab5d4957d225620a2e955f,396,1,2.10
c15843741b981ee4043160ba245fd340,322,0,1.25
05c1c4490713cd5ba1480891cf7675df,178,1,2.00
d223cbc50af6de6e328ee673a99b9828,492,1,2.40
6248b5e82a5a611493658992c4eef9e6,133,0,1.70
30ddcc8b6c2f3c2ef7f69ed62708d62c,172,1,3.70
eeefcb1606831b74f1e4fd2d875d57fe,54,0,3.40
f42ccad0d2553c5416da2bfd2a2b4bc7,261,1,3.35
db803e7aa8e6910a336510e2e1642774,29,1,2.75
a8763a5a079c81b023e222fb540ffeaf,41,1,2.55
6e33035255200143c08cd1c6b10cdcec,97,1,2.90
13df757d789645f611e00ed6b95bdf65,82,1,3.20
cadc36302826ae7dd944b11b265e29c7,350,1,3.05
88fc99d7ec9c9208e553f3da30a05c1f,133,1,3.15
4a3fdb677726dd680b0b23fb9c702af7,433,1,3.50
8433a9f79860e284b72714b14dd02c11,77,1,2.90
b966cdfa8263f4a55968220c9b6a6a65,138,0,1.55
d4689277c3c9e80dcff57638ac946e2c,40,0,1.90
c67c339c858aeb80adbf2be3914559ce,220,0,2.50
7440766d2dd2be1e959e3003a6e4c584,104,0,1.89
2d7426a2550fbfb8c7ca398547316034,889,1,2.75
4a64d448e1dccedd84aa474a590f8295,846,1,3.35
1ddcf140132e5f60fe58ff5374fec049,46,0,2.65
813d7c7ed65ebcb4e0c61b4d06f0d79d,655,1,3.05
50823406d9c0506fed47f7033bcb4fd8,115,0,2.15
210c59484f3c24142e1b1c7de3320b6a,138,0,2.35
73d6c8ed505388a23b81b5891fa5143d,26,0,2.15
c0f30e6a39cf7d580efa197a9f1d568b,126,0,2.65
62bafbbf47641b9d709a409389e1591c,54,0,2.20
e480486f07f172d08c152e69397320a4,367,1,2.45
3debd4b0b0da2806f46ac2aaaecb9f9f,48,1,1.70
f8480989bac134e1322ec22b33e7b079,17,0,2.30
b0b5553b5a47cd617fd0c25f5646e636,220,0,2.53
d14ec34b26e9f52817c6fc97884d389c,79,1,2.10
fce3d2e8a1b6db606a30daa29587de99,672,1,1.70
3522597103b5c4bd58bc005fc86523aa,636,0,2.70
32b65ceff3de2b1bb7693764749c446b,171,1,2.85
42c73eddab4cecaeea2fe1957730e6e8,384,1,2.75
49ddc38a128f159c146d9bce1755cf91,7,0,2.85
3c74afce0e95ab305156025cd7edce41,33,0,2.70
5eeba9522ea9d300ca6008afa939afc4,35,1,2.20
8f3c552afe98b6fa869679b0f6e36fcd,42,1,1.20
7f4deb494b2c1fd821449433f4fcc46b,24,0,2.45
be8cddbbdb2f3ff8d629a9a144ea9607,293,1,4.10
7b10d58077b32ff2955b159b3f309880,7,1,2.00
9e1a765406f52299655b0687ff9d7914,9,1,2.25
9a27d24702850add7884005b7d958e27,115,0,4.45
548e9cccdafbf8988835a0c04509c5dc,407,1,3.25
3c41e6c4b778b5900d1c764c2b96a004,114,1,3.65
0f02e7a0dc88629f5c5da7e77b2e6f2c,8,1,3.50
183ef9213bebcd629c302a596bb4f6d2,11,1,2.95
376cc1797a7cbb41a33c392044fc2794,352,1,3.30
cd1ea2c858482b415b871a851efb588a,95,1,3.40
9b1d9735bf337fef560d542aaafd9ae0,174,1,2.90
14ebf288d79410a0591d9bf5ff8deff1,296,0,2.65
0b90a42493ffcce5801cedaec5920bd1,22,0,1.05
4818d31980dd267ea1ce3bc0ff67ed89,203,0,1.47
6f86d168dd4c390ef830fe4a1da14b0c,143,1,3.55
b8a09a6aeca04ce0e638d7b6ec1ee6fe,51,1,1.95
422cfb8df44153ce46fc67c0994ec6a2,187,0,1.85
11c732e0cea2abe6d33b23bf71c5c621,227,1,3.25
ef2ff4b185d17672287d8b35c63e08a8,156,0,1.05
27e84a8f3a675fddea6c588df9384842,30,1,3.80
fbd5d301d4f7d35b57026b5303ee60a7,66,1,2.85
17f31be3ed3411820e7256bf06eae6e7,174,1,2.90
2a9b90b41e9399bb331fef2582f657c3,1185,1,3.60
9f916578805d57aba2710624e127fc70,23,1,2.79
ea5aa72215734e39aeb6e5ef8af97d24,42,1,4.05
42881ea08e2dca2847450a86a6b820fc,69,0,1.30
7d8ecee5307e74e85f0b9dee2e14fc94,41,1,3.15
0894337a48c1a9a48b657670c313e307,6,1,2.00
fb3dea63b83b5c868eb38c541c0046c5,113,1,3.45
142af859bb38d6effbb2fbd1ae20e859,1521,1,2.05
7050c3db85eccea11425ac71b1c079e5,24,1,3.25
da40e9c4b282799214df58853e2ea75e,23,1,3.05
b54892fd6622dbbb5e376cde3f258aa0,180,1,4.20
3f78fa36dfa862e74aecb11341d086c9,11,0,1.90
dd355ef518852ac0d2642561a4efd44d,9,0,2.60
148797810d3640cb47a8566a236bcc1a,133,1,4.00
9fa6f6aa9658c7029b008be186fc94e3,134,1,3.45
880c430349d834bfd1d266dd86f9681c,164,1,3.15
c52393e25bafe2e4772a63352ad59309,336,1,2.65
fe8e521a2dcfcddc504eed453205d676,88,1,3.50
7e8f92249f04d81795ab54ffecadc86f,454,0,2.35
b67f77653bfd2bc83e90095e7d70e019,34,0,1.90
6da129b9105b6a15fb9f8eb1700abc29,399,0,1.50
97f4b10ae1d5e30bf9e6a3b73f6ffad0,31,1,4.55
42079cb63f26800fdccb00bdc9a6a04c,182,1,3.90
5d11ef94265b096e64ef6dafb90c7dc9,35,1,3.05
773249e832927156b64286368d49adb8,35,0,1.60
1db9445e43983d34fdad3b44db73aa93,8,0,2.85
1cb89d09f8bd70cb3ba31e4505754b01,36,1,2.20
f7b3afe0043260bfc833be2e13c7df0f,86,1,2.45
2c943c83e51a73ccb1a40983437f2e71,47,1,2.80
1c507212f7cf8fafd1867439f47deec8,208,0,1.74
ed912d5acdd17206785748380da7b979,294,1,2.75
e54095a43500f2411839ee7a7b775e28,35,0,1.15
dc488249e339aa1095ff06fd743b64b7,296,0,1.75
6c42f1368147e07bd7c7c0f89a8b213a,692,1,2.80
8bf3eb9c138dfdb478bcf7cb973a65a7,167,0,1.90
f14c51029314b297144405e69c90c521,211,1,2.25
3be4105730ba92ec9fd15575ed906e6f,86,1,2.20
d5c87d361a189997360c53a75032aaeb,96,1,1.50
10a3f301c0a3d14838ec6be56a1702d6,14,0,2.10
8834152d023eb69bb342da41ae7fdf6e,62,1,2.60
6e1182e28d35530e0a7fc8c750604a40,125,1,1.95
aca487a05eb6fe10c768399cf6554a42,76,0,3.75
7ab2a5b9e704142f88c896aa05a561b6,219,1,2.20
3f102e4559588c2af702568d5405cc78,467,1,2.15
e2f5d3a8a7588fd2ee6e85e638e51dc0,187,1,1.95
73b29e0d699fbd40fdac5c15b30dd392,20,1,3.40
